"code","description","url","parent_station_id","agency_ids","station_id","location_type","stop_id","routes","name","location.lat","location.lng"
"231","5139","","",NA,"24",NA,"stop","4050102","4000076, 4002670, 4002674","Gregson St at Dacian Ave",36.00775,-78.90838
"232","5141","","",NA,"24",NA,"stop","4050106","4000092, 4003066, 4003070","Avondale Dr at Trinity Ave",36.00701,-78.8853
"233","5142","","",NA,"24",NA,"stop","4050110","4000076, 4002670, 4002674","Gregson St at Trinity Ave",36.00511,-78.90834
"234","5144","","",NA,"24",NA,"stop","4050114","4000092, 4003066, 4003070","Dowd St at N Roxboro Rd",36.00039,-78.89368
"235","5148","","",NA,"24",NA,"stop","4050122","4000085, 4003034, 4003062","E Main St at Alston Ave",35.9876,-78.88817
"236","5149","","",NA,"24",NA,"stop","4050126","4000079","NC 55 at Riddle Rd",35.95693,-78.89198
"237","5152","","",NA,"24",NA,"stop","4050134","4000087","Mangum St at Seeman St",36.00637,-78.89395
"238","5153","","",NA,"24",NA,"stop","4050138","4000077, 4003042","Garrett Rd at Old Chapel Hill Rd",35.94967,-78.96942
"239","5154","","",NA,"24",NA,"stop","4050142","4000079","Alston Ave at US 147",35.98081,-78.89124
"240","5156","","",NA,"24",NA,"stop","4050146","4000077, 4003042, 4003046","Chapel Hill Rd at Bivins St",35.98645,-78.928
"241","5158","","",NA,"24",NA,"stop","4050154","4000090, 4000091","Roxboro St at Lawson St",35.97711,-78.90659
"242","5161","","",NA,"24",NA,"stop","4050158","4000079, 4003038","NC 55 at Meredith Dr",35.90075,-78.89593
"243","5162","","",NA,"24",NA,"stop","4050162","4000090","Willard St at Ramada Inn",35.9937,-78.90768
"244","5169","","",NA,"24",NA,"stop","4050174","4000077, 4003042, 4003046","Morehead Ave at Moreland Ave",35.99193,-78.9209
"245","5178","","",NA,"24",NA,"stop","4050182","4000076, 4002670, 4002674","Club Blvd at Northgate Mall",36.01705,-78.91012
"246","5179","","",NA,"24",NA,"stop","4050186","4000090, 4000091","Roxboro St at Lodge St",35.98123,-78.90421
"247","5183","","",NA,"24",NA,"stop","4050190","4000077, 4003042","James St at Durham Chapel Hill Blvd",35.97518,-78.92528
"248","5184","","",NA,"24",NA,"stop","4050194","4000092, 4003066, 4003070","Service Rd at Davidson Ave",36.01811,-78.88745
"249","5185","","",NA,"24",NA,"stop","4050198","4000077, 4003042, 4003046","Chapel Hill Rd at Pickett Rd",35.97682,-78.9361
"250","5189","","",NA,"12, 24",NA,"stop","4050206","4000077, 4000113, 4003042","University Dr at Snowcrest Tr",35.95956,-78.96467
"251","5190","","",NA,"24",NA,"stop","4050210","4000077, 4003042","Nation Ave at Bedford St",35.9777,-78.92807
"252","5191","","",NA,"24",NA,"stop","4050214","4000088","Fayetteville Rd at Woodcroft Pkwy",35.9226,-78.92748
"253","5193","","",NA,"24",NA,"stop","4050218","4000077, 4003042","Midvale Rd at Durham-Chapel Hill Blvd",35.97495,-78.92857
"254","5195","","",NA,"24",NA,"stop","4050222","4000082, 4003058","Mineral Springs Rd at Hwy 98",35.98193,-78.8209
"255","5197","","",NA,"24",NA,"stop","4050226","4000077, 4003042, 4003046","Morehead Ave at Arnette Ave",35.99165,-78.91445
"256","5198","","",NA,"24",NA,"stop","4050230","4000083, 4000086, 4003058, 4005298","Holloway St at Hyde Park Ave",35.99437,-78.88204
"257","5199","","",NA,"24",NA,"stop","4050234","4000085, 4003062","Angier Ave at Wrenn Rd",35.9525,-78.84937
"258","5202","","",NA,"24",NA,"stop","4050242","4000087","Roxboro Rd at Edwards St",36.00438,-78.89272
"259","5203","","",NA,"24",NA,"stop","4050246","4000092, 4003066, 4003070","Avondale Dr at E Markham Ave",36.00919,-78.88582
"260","5204","","",NA,"12, 24",NA,"stop","4050250","4000079, 4000116","S Alston Ave at Dupree St",35.9764,-78.89307
"261","5205","","",NA,"24",NA,"stop","4050254","4000085, 4003034, 4003062","Angier Ave at Vine St",35.98342,-78.88113
"262","5206","","",NA,"12, 24",NA,"stop","4050258","4000091, 4000116","Lawson St at Rosewood St (eastbound)",35.9751,-78.89238
"263","5208","","",NA,"24",NA,"stop","4050266","4000077, 4003042, 4003046","Chapel Hill Rd at Lakewood Ave",35.98698,-78.92682
"264","5209","","",NA,"24",NA,"stop","4050270","4000092, 4003066, 4003070","Foushee St at Avondale Dr",36.01649,-78.8874
"265","5210","","",NA,"24",NA,"stop","4050274","4003046","MLK Pkwy at Wynnsong Movie Theater",35.96092,-78.95805
"266","5212","","",NA,"12, 24",NA,"stop","4050282","4000121, 4003038","Woodcroft Pkwy at Sandstone Ridge Dr",35.92185,-78.94899
"267","5215","","",NA,"24",NA,"stop","4050286","4000088, 4004490","Fayetteville St at Lawson St",35.9768,-78.90083
"268","5218","","",NA,"24",NA,"stop","4050290","4000083, 4000086, 4003058, 4005298","Holloway St at Elm St",35.9945,-78.8874
"269","5220","","",NA,"24",NA,"stop","4050298","4000076, 4002670, 4002674","Duke St at Demerius St",36.01201,-78.90537
"270","5221","","",NA,"24",NA,"stop","4050302","4000090","E Weaver St at Jesmond St",35.96667,-78.91146
"271","5222","","",NA,"24",NA,"stop","4050306","4000090","Duke St at Henderson Towers",35.9908,-78.9088
"272","5224","","",NA,"24",NA,"stop","4050310","4000088, 4004490","Fayetteville St at Burlington Ave",35.96877,-78.90258
"273","5225","","",NA,"24",NA,"stop","4050314","4000088, 4004490","Fayetteville St at Brant St",35.97531,-78.9012
"274","5226","","",NA,"24",NA,"stop","4050318","4000087","Roxboro Rd at Oxford Commons",36.03571,-78.89324
"275","5229","","",NA,"24",NA,"stop","4050326","4000087","Roxboro Rd at Hugo St",36.02552,-78.88973
"276","5230","","",NA,"24",NA,"stop","4050330","4000076, 4002674","Guess Rd at North Pointe Dr (Inbound)",36.03031,-78.92779
"277","5231","","",NA,"12, 24",NA,"stop","4050334","4000077, 4000113, 4003042","University Dr at Beech Lake Apts",35.95663,-78.96627
"278","5233","","",NA,"24",NA,"stop","4050338","4000082, 4003058","Freeman Rd at Clayton Rd",35.99778,-78.82977
"279","5234","","",NA,"24",NA,"stop","4050342","4000088","Fayetteville Rd at Woodcroft Pkwy",35.92367,-78.9265
"280","5235","","",NA,"12, 24",NA,"stop","4050346","4000077, 4000113, 4003042","University Dr at University Pl",35.95272,-78.9663
"281","5237","","",NA,"24",NA,"stop","4050350","4000085, 4003062","US 70 at Pleasant Dr",35.9652,-78.84675
"282","5238","","",NA,"24",NA,"stop","4050354","4000092, 4003066, 4003070","Avondale Dr at Nancy St",36.01141,-78.88639
"283","5239","","",NA,"24",NA,"stop","4050358","4000079","Cornwallis Rd at Spring Ridge Apt",35.93833,-78.8954
"284","5240","","",NA,"24",NA,"stop","4050362","4000082, 4003058","Freeman Rd at Valmet Dr",35.9958,-78.818
"285","5241","","",NA,"24",NA,"stop","4050366","4000091","Lawson St at Durham Tech Library",35.9743,-78.88245
"286","5242","","",NA,"24",NA,"stop","4050370","4000079","Riddle Rd at Kirby St",35.9557,-78.893
"287","5244","","",NA,"12, 24",NA,"stop","4050374","4000121, 4003038","Woodcroft Shopping Center (across)",35.92269,-78.95564
"288","5245","","",NA,"24",NA,"stop","4050378","4000083, 4000086, 4003058, 4005298","Holloway St at Alston Ave",35.9945,-78.88514
"289","5247","","",NA,"24",NA,"stop","4050386","4000088","Fayetteville Rd at Juliette Dr",35.93186,-78.91652
"290","5248","","",NA,"24",NA,"stop","4050390","4000076, 4002674","Guess Rd at Duke Homestead Rd",36.03177,-78.92892
"291","5253","","",NA,"24",NA,"stop","4050398","4000083, 4000086, 4003058, 4005298","Holloway St at Brye St",35.99348,-78.87232
"292","5259","","",NA,"24",NA,"stop","4050410","4000092, 4003066, 4003070","Alston Ave at Geer St",36.00348,-78.88588
"293","5261","","",NA,"24",NA,"stop","4050414","4000077, 4003042","University Dr at Westgate Dr",35.9643,-78.95875
"294","5262","","",NA,"24",NA,"stop","4050418","4000079","NC 55 at Dakota St",35.96771,-78.89545
"295","5263","","",NA,"24",NA,"stop","4050422","4000076, 4002670, 4002674","Gregson St at Green St",36.01118,-78.90832
"296","5264","","",NA,"24",NA,"stop","4050426","4000091","Bacon St at Lawson St",35.97463,-78.88485
"297","5265","","",NA,"24",NA,"stop","4050430","4000085, 4003034, 4003062","E Main St at Blacknall St",35.98657,-78.8859
"298","5268","","",NA,"24",NA,"stop","4050434","4000092, 4003066, 4003070","Waring St at Davinci St",36.03172,-78.8806
"299","5269","","",NA,"24",NA,"stop","4050438","4003066","Stadium Dr at Horton Rd",36.05507,-78.91937
"300","5271","","",NA,"24",NA,"stop","4050442","4000092, 4003066, 4003070","Dearborn Dr at Thelma St (south)",36.03205,-78.87009
"301","5273","","",NA,"24",NA,"stop","4050450","4000087","Roxboro Rd at Oxford Commons",36.0359,-78.89403
"302","5274","","",NA,"24",NA,"stop","4050454","4000082, 4000083, 4003058","Holloway St at Hoover Rd",35.99043,-78.85912
"303","5275","","",NA,"24",NA,"stop","4050458","4000078","Green St at Lancaster St",36.01159,-78.91331
"304","5276","","",NA,"24",NA,"stop","4050462","4000076, 4002670","Broad St at Forest Rd (out)",36.02455,-78.91731
"305","5277","","",NA,"24",NA,"stop","4050466","4000092, 4003066, 4003070","Dearborn Dr at Apollo St",36.03713,-78.8704
"306","5280","","",NA,"24",NA,"stop","4050474","4000085, 4000093, 4003034, 4003062","E Main St at S Dillard St",35.9918,-78.8952
"307","5281","","",NA,"24",NA,"stop","4050478","4000092, 4003066, 4003070","Dearborn Dr at Maplewood Dr",36.03419,-78.86849
"308","5285","","",NA,"24",NA,"stop","4050490","4000077, 4003042, 4003046","Chapel Hill Rd at Valley Terrace",35.97237,-78.93763
"309","5290","","",NA,"24",NA,"stop","4050498","4000091","807 Bacon St",35.97586,-78.88465
"310","5291","","",NA,"24",NA,"stop","4050502","4000083, 4000086, 4003058, 4005298","Holloway St at Chester St",35.99452,-78.88257
"311","5292","","",NA,"24",NA,"stop","4050506","4000078","Hillsborough Rd at Cook Out",36.02303,-78.95468
"312","5296","","",NA,"24",NA,"stop","4050510","4000079","NC 55 at Cornwallis Rd",35.93255,-78.88818
"313","5298","","",NA,"24",NA,"stop","4050514","4000077, 4003042, 4003046","Chapel Hill Rd at University Dr",35.96868,-78.93988
"314","5300","","",NA,"24",NA,"stop","4050518","4000076, 4002670","Leon St at Haverford St",36.02542,-78.91353
"315","5305","","",NA,"24",NA,"stop","4050526","4000085, 4000093","E Main St at Mangum St",35.99492,-78.90025
"316","5306","","",NA,"24",NA,"stop","4050530","4000077, 4003042, 4003046","Morehead Ave at Arnette Ave",35.99177,-78.91432
"317","5307","","",NA,"24",NA,"stop","4050534","4003046","Shannon Rd at University Dr",35.96493,-78.9555
"318","5309","","",NA,"24",NA,"stop","4050538","4000087","Roxboro Rd at Club Blvd",36.0198,-78.89002
"319","5310","","",NA,"24",NA,"stop","4050542","4000085, 4003034, 4003062","Angier Ave at Guthrie Ave",35.98142,-78.87597
"320","5311","","",NA,"24",NA,"stop","4050546","4000087","Roxboro Rd at Maynard Ave",36.02637,-78.88983
"321","5313","","",NA,"24",NA,"stop","4050550","4000079","Alston Ave at Lawson St",35.97495,-78.89362
"322","5314","","",NA,"24",NA,"stop","4050554","4000076, 4002670","North Pointe Dr at Broad St",36.02825,-78.91543
"323","5315","","",NA,"24",NA,"stop","4050558","4000079","NC 55 at Carpenter Fletcher Rd",35.91447,-78.8917
"324","5316","","",NA,"12, 24",NA,"stop","4050562","4000091, 4000116","Lawson St at Durham Tech (across)",35.97428,-78.88077
"325","5319","","",NA,"24",NA,"stop","4050570","4000092, 4003066, 4003070","Old Oxford Rd at Danube Ln",36.03625,-78.88801
"326","5320","","",NA,"24",NA,"stop","4050574","4000076, 4002670, 4002674","Gregson St at W Knox St",36.01313,-78.90833
"327","5322","","",NA,"24",NA,"stop","4050582","4000092, 4003066, 4003070","Meriwether Dr at E Carver St",36.0434,-78.89157
"328","5324","","",NA,"24",NA,"stop","4050590","4000090, 4000091","Roxboro St at Dunstan Ave",35.98007,-78.90517
"329","5325","","",NA,"24",NA,"stop","4050594","4000092, 4003066, 4003070","Meriwether Dr at Carver Pond Apt",36.03845,-78.89035
"330","5326","","",NA,"24",NA,"stop","4050598","4000089, 4002678","Chapel Hill St at Arnette Ave",35.99676,-78.91461
"331","5329","","",NA,"24",NA,"stop","4050610","4000091","Riddle Rd at Briggs Ave",35.958,-78.87882
"332","5331","","",NA,"24",NA,"stop","4050618","4000092, 4003066, 4003070","Dearborn Dr at Old Oxford Rd",36.03848,-78.88433
"333","5332","","",NA,"24",NA,"stop","4050622","4000077, 4003042, 4003046","University Dr at Shannon Rd",35.96613,-78.95403
"334","5333","","",NA,"24",NA,"stop","4050626","4000085, 4003062","Angier Ave at Jones Cir",35.95724,-78.85315
"335","5334","","",NA,"24",NA,"stop","4050630","4000092, 4003066, 4003070","Old Oxford Rd at Danube Ln",36.03669,-78.88744
"336","5337","","",NA,"24",NA,"stop","4050638","4000088, 4004490","Lakewood Ave at Heritage Square",35.98718,-78.90033
"337","5340","","",NA,"24",NA,"stop","4050642","4000077, 4003042, 4003046","Morehead Ave at Kent St",35.99202,-78.91968
"338","5341","","",NA,"24",NA,"stop","4050646","4000077, 4003042, 4003046","Chapel Hill Rd at University Dr",35.96873,-78.93965
"339","5342","","",NA,"24",NA,"stop","4050650","4000077, 4003042, 4003046","Morehead Ave at Carroll St",35.99182,-78.91607
"340","5344","","",NA,"24",NA,"stop","4050654","4000077, 4003042, 4003046","Chapel Hill Rd at Morehead Ave",35.99155,-78.92273
"341","5345","","",NA,"24",NA,"stop","4050658","4000077, 4003042","University Dr at BB&T",35.96513,-78.95754
"342","5346","","",NA,"24",NA,"stop","4050662","4000086, 4005298","1127 Raynor St",35.9955,-78.86722
"343","5347","","",NA,"24",NA,"stop","4050666","4000092, 4003066, 4003070","E Club Blvd at Stephenson St",36.02154,-78.88214
"344","5350","","",NA,"24",NA,"stop","4050674","4003034","Gary St at 612 Gary St",35.99097,-78.87037
"345","5354","","",NA,"24",NA,"stop","4050686","4000079","NC 55 at Odyssey Dr (inbound)",35.92767,-78.88907
"346","5355","","",NA,"24",NA,"stop","4050690","4000079","NC 55 at Riddle Rd",35.95688,-78.89209
"347","5357","","",NA,"24",NA,"stop","4050694","4000088, 4004490","Fayetteville St at Cecil St",35.97112,-78.90126
"348","5358","","",NA,"24",NA,"stop","4050698","4000083, 4000086, 4003058, 4005298","Holloway St at Bunn Terrace",35.99383,-78.87373
"349","5360","","",NA,"24",NA,"stop","4050706","4000091","Sima Ave at Dorothy Dr",35.9763,-78.88883
"350","5361","","",NA,"12, 24",NA,"stop","4050710","4000113, 4003046, 4006158","Westgate Dr at Target",35.96557,-78.9607
"351","5362","","",NA,"12",NA,"stop","4050714","4000121","Woodcroft Pkwy at Old Fox Tr",35.92339,-78.94503
"352","5363","","",NA,"12, 24",NA,"stop","4050718","4000114, 4000121, 4003038","NC 54 at Waffle House",35.91011,-78.93281
"353","5365","","",NA,"24",NA,"stop","4050722","4000086, 4005298","Raynor St at Hardee St",35.99571,-78.86525
"354","5367","","",NA,"24",NA,"stop","4050726","4000085, 4003034, 4003062","Angier Ave at Clay St",35.9828,-78.87978
"355","5368","","",NA,"24",NA,"stop","4050730","4000092, 4003066, 4003070","Meriwether Dr at Carver St",36.04296,-78.89125
"356","5370","","",NA,"24",NA,"stop","4050734","4000092, 4003066, 4003070","Dearborn Dr at Martin St",36.03798,-78.87578
"357","5371","","",NA,"12, 24",NA,"stop","4050738","4000114, 4000121, 4003038","NC 54 at Boulder Rd (eastbound)",35.90854,-78.92756
"358","5372","","",NA,"12, 24",NA,"stop","4050742","4000114, 4000121, 4003038","NC 54 at Boulder Rd",35.90868,-78.92745
"359","5377","","",NA,"24",NA,"stop","4050746","4000092, 4003070","Roxboro Rd at Monk Rd",36.05987,-78.9031
"360","5378","","",NA,"24",NA,"stop","4050750","4000092, 4003066, 4003070","Avondale Dr at Alcott St",36.00979,-78.8863
"361","5379","","",NA,"24",NA,"stop","4050754","4000077, 4003042, 4003046","University Dr at Colonial Apts",35.96786,-78.94178
"362","5387","","",NA,"24",NA,"stop","4050770","4000079","Cornwallis Rd at Yorktown Ave",35.93638,-78.89325
"363","5391","","",NA,"24",NA,"stop","4050774","4000088, 4003038","Fayetteville Rd at Geneva Dr",35.92089,-78.92853
"364","5391","","",NA,"12",NA,"stop","4050778","4000121","Fayetteville Rd at Innesbrook Apts",35.91925,-78.9297
"365","5394","","",NA,"24",NA,"stop","4050786","4000077, 4003042, 4003046","Chapel Hill Rd at Palmer St",35.98758,-78.92597
"366","5396","","",NA,"24",NA,"stop","4050794","4000088, 4004490","Fayetteville St at Red Oak Ave",35.96657,-78.90462
"367","5397","","",NA,"24",NA,"stop","4050798","4000088, 4004490","Fayetteville St at Dunbar St",35.97885,-78.89998
"368","5398","","",NA,"24",NA,"stop","4050802","4000089","Constitution Dr at Forest Apts",36.01328,-78.96642
"369","5399","","",NA,"24",NA,"stop","4050806","4000076, 4002670, 4002674","Club Blvd at Duke St",36.01702,-78.90617
"370","5400","","",NA,"24",NA,"stop","4050810","4000087","Roxboro Rd at Channing Ave",36.03187,-78.89074
"371","5401","","",NA,"24",NA,"stop","4050814","4000091","Sima Ave at Lawson St",35.9748,-78.89114
"372","5403","","",NA,"24",NA,"stop","4050818","4000092, 4003066","E Carver St at Patrick Henry Dr",36.04065,-78.89786
"373","5404","","",NA,"24",NA,"stop","4050822","4000085, 4003034, 4003062","E Main St at S Hyde park Ave",35.9854,-78.88207
"374","5407","","",NA,"24",NA,"stop","4050830","4003070","Tom Wilkinson Rd at Northern High (Across)",36.09498,-78.91218
"375","5409","","",NA,"24",NA,"stop","4050834","4000082, 4003058","Clayton Rd at Chandler Rd",35.996,-78.831
"376","5412","","",NA,"24",NA,"stop","4050838","4000092, 4003066, 4003070","Hinson Dr at Waring St",36.03032,-78.87764
"377","5415","","",NA,"24",NA,"stop","4050842","4000087, 4000092, 4003066","Duke St at North Duke Crossing",36.0491,-78.90568
"378","5416","","",NA,"24",NA,"stop","4050846","4000092, 4003066, 4003070","Glenbrook St at Dubonnet Pl",36.02645,-78.87767
"379","5419","","",NA,"24",NA,"stop","4050854","4000082, 4003058","Holloway St at Chandler Rd",35.98588,-78.84022
"380","5420","","",NA,"24",NA,"stop","4050858","4000085, 4000093","E Main St at Corcoran St (Westbound)",35.99588,-78.90216
"381","5423","","",NA,"24",NA,"stop","4050862","4000090","W Enterprise St at Roxboro St",35.98357,-78.90338
"382","5424","","",NA,"24",NA,"stop","4050866","4000090, 4000091","S Roxboro St at Bond St",35.98016,-78.90534
"383","5429","","",NA,"24",NA,"stop","4050874","4000078","Hillsborough Rd at Wendy's",36.0216,-78.95173
"384","5430","","",NA,"24",NA,"stop","4050878","4000079","Riddle Rd at Kirby St (out)",35.95583,-78.89301
"385","5431","","",NA,"24",NA,"stop","4050882","4000090","Cornwallis Rd at Jan Ct",35.96027,-78.9126
"386","5433","","",NA,"24",NA,"stop","4050886","4000078, 4000093","Main St. at Morgan St.",36.00174,-78.91189
"387","5434","","",NA,"24",NA,"stop","4050890","4003070","Milton Rd at Long Cresent Dr",36.09197,-78.91416
"388","5435","","",NA,"24",NA,"stop","4050894","4000079","NC 55 at Alston Ave (NCCU)",35.97068,-78.89485
"389","5436","","",NA,"24",NA,"stop","4050898","4000092, 4003066, 4003070","Meriwether Dr at Pickwick Tr",36.04187,-78.89001
"390","5438","","",NA,"24",NA,"stop","4050906","4000076, 4002670, 4002674","Duke St at Corporation St",36.00315,-78.90588
"391","5439","","",NA,"24",NA,"stop","4050910","4000076, 4002670, 4002674","Gregson St at Lamond Ave",36.00233,-78.90835
"392","5441","","",NA,"12, 24",NA,"stop","4050914","4000114, 4000121, 4003038","NC 54 at Waterford Valley Dr",35.90323,-78.90931
"393","5444","","",NA,"24",NA,"stop","4050922","4000092, 4003066, 4003070","Dowd St at Roxboro Rd",36.00021,-78.89347
"394","5445","","",NA,"24",NA,"stop","4050926","4000082, 4000083, 4000086, 4003034, 4003058, 4005298","Raynor St at The Village",35.99431,-78.86974
